"","Subject","item","noun","condition","word.CRESP","word.RESP","word.ACC","word.RT","spr_listnr_assigned","recog_listnr_assigned","wrong_combo"
"353","oa_5","45_unexpected","Antwort","unexpected","j","j",1,1484,4,2,""
"354","oa_5","10_unseen","Zwerge",NA,"n","j",0,2369,4,2,""
"355","oa_5","17_unseen","Brüder",NA,"n","j",0,1146,4,2,""
"356","oa_5","7_unexpected","Wagen","unexpected","j","j",1,1277,4,2,""
"357","oa_5","37_unexpected","Waffe","unexpected","j","n",0,1746,4,2,""
"358","oa_5","40_unseen","Türke",NA,"n","j",0,1597,4,2,""
"359","oa_5","29_unseen","Materie",NA,"n","n",1,2069,4,2,""
"360","oa_5","49_expected","Paket","expected","j","j",1,1443,4,2,""
"361","oa_5","17_unexpected","Herausforderung","unexpected","j","j",1,5329,4,2,""
"362","oa_5","25_unexpected","Wappen","unexpected","j","j",1,1446,4,2,""
"363","oa_5","43_unexpected","Gatter","unexpected","j","n",0,1908,4,2,""
"364","oa_5","13_unseen","Frosch",NA,"n","j",0,840,4,2,""
"365","oa_5","3_unseen","Lippen",NA,"n","j",0,1599,4,2,""
"366","oa_5","35_unexpected","Mund","unexpected","j","j",1,815,4,2,""
"367","oa_5","33_unseen","Weste",NA,"n","n",1,2630,4,2,""
"368","oa_5","16_unseen","Antarktis",NA,"n","j",0,1957,4,2,""
"369","oa_5","25_unseen","Einzelkind",NA,"n","j",0,1503,4,2,""
"370","oa_5","28_unseen","Verschluss",NA,"n","j",0,1187,4,2,""
"371","oa_5","31_unexpected","Watte","unexpected","j","j",1,2515,4,2,""
"372","oa_5","19_unseen","Bombe",NA,"n","n",1,2878,4,2,""
"373","oa_5","2_expected","Auto","expected","j","j",1,1012,4,2,""
"374","oa_5","12_unseen","Wunsch",NA,"n","j",0,932,4,2,""
"375","oa_5","36_expected","Sauna","expected","j","j",1,862,4,2,""
"376","oa_5","16_expected","Schloss","expected","j","j",1,804,4,2,""
"377","oa_5","10_expected","Band","expected","j","j",1,971,4,2,""
"378","oa_5","8_unseen","Schutt",NA,"n","n",1,2060,4,2,""
"379","oa_5","24_unseen","Speisesaal",NA,"n","j",0,1274,4,2,""
"380","oa_5","1_unexpected","Schlafzimmer","unexpected","j","j",1,920,4,2,""
"381","oa_5","27_unseen","Bildschirm",NA,"n","j",0,1179,4,2,""
"382","oa_5","27_unexpected","Platte","unexpected","j","j",1,980,4,2,""
"383","oa_5","28_expected","Briefkasten","expected","j","j",1,2133,4,2,""
"384","oa_5","20_unseen","Wüste",NA,"n","j",0,1264,4,2,""
"385","oa_5","9_unseen","Sekunde",NA,"n","n",1,2317,4,2,""
"386","oa_5","24_expected","Wald","expected","j","j",1,1089,4,2,""
"387","oa_5","35_unseen","Mozart",NA,"n","j",0,1021,4,2,""
"388","oa_5","18_unseen","Pfadfinder",NA,"n","j",0,1036,4,2,""
"389","oa_5","15_unexpected","Untermieterin","unexpected","j","j",1,1347,4,2,""
"390","oa_5","30_expected","Polizei","expected","j","j",1,1101,4,2,""
"391","oa_5","34_unseen","Hypnose",NA,"n","n",1,2545,4,2,""
"392","oa_5","22_expected","Kühlschrank","expected","j","j",1,908,4,2,""
"393","oa_5","22_unseen","Pfanne",NA,"n","j",0,848,4,2,""
"394","oa_5","38_unseen","Felsen",NA,"n","j",0,1661,4,2,""
"395","oa_5","21_unexpected","Offizier","unexpected","j","j",1,1083,4,2,""
"396","oa_5","31_unseen","Salami",NA,"n","j",0,1144,4,2,""
"397","oa_5","26_unseen","Märchen",NA,"n","j",0,921,4,2,""
"398","oa_5","47_expected","Tür","expected","j","j",1,756,4,2,""
"399","oa_5","41_unexpected","Bock","unexpected","j","j",1,14102,4,2,""
"400","oa_5","21_unseen","Zigaretten",NA,"n","j",0,2046,4,2,""
"401","oa_6","11_expected","Müll","expected","j","j",1,3111,1,1,""
"402","oa_6","40_unexpected","Vogel","unexpected","j","j",1,3299,1,1,""
"403","oa_6","23_expected","Zug","expected","j","n",0,10672,1,1,""
"404","oa_6","38_unseen","Felsen",NA,"n","j",0,4952,1,1,""
"405","oa_6","9_unseen","Sekunde",NA,"n","n",1,2220,1,1,""
"406","oa_6","12_unseen","Wunsch",NA,"n","n",1,7291,1,1,""
"407","oa_6","33_unseen","Weste",NA,"n","n",1,3266,1,1,""
"408","oa_6","30_unexpected","Geschäft","unexpected","j","j",1,7271,1,1,""
"409","oa_6","3_expected","Tür","expected","j","j",1,7767,1,1,""
"410","oa_6","25_expected","Flagge","expected","j","j",1,1578,1,1,""
"411","oa_6","43_expected","Stall","expected","j","j",1,6419,1,1,""
"412","oa_6","35_unseen","Mozart",NA,"n","n",1,3995,1,1,""
"413","oa_6","12_unexpected","Bart","unexpected","j","j",1,8101,1,1,""
"414","oa_6","17_unseen","Brüder",NA,"n","j",0,6859,1,1,""
"415","oa_6","40_unseen","Türke",NA,"n","n",1,2587,1,1,""
"416","oa_6","1_unseen","Käsekuchen",NA,"n","n",1,3220,1,1,""
"417","oa_6","49_unexpected","Umschlag","unexpected","j","j",1,4028,1,1,""
"418","oa_6","32_unseen","Buchstaben",NA,"n","n",1,7292,1,1,""
"419","oa_6","25_unseen","Einzelkind",NA,"n","n",1,2258,1,1,""
"420","oa_6","31_unseen","Salami",NA,"n","n",1,1472,1,1,""
"421","oa_6","22_unexpected","Badewanne","unexpected","j","j",1,3990,1,1,""
"422","oa_6","23_unseen","Röhre",NA,"n","n",1,4847,1,1,""
"423","oa_6","24_unexpected","Gegend","unexpected","j","j",1,4718,1,1,""
"424","oa_6","14_unexpected","Weihnachtsmann","unexpected","j","j",1,1354,1,1,""
"425","oa_6","4_unseen","Unterricht",NA,"n","j",0,1516,1,1,""
"426","oa_6","34_unexpected","Hotelzimmer","unexpected","j","j",1,2456,1,1,""
"427","oa_6","17_expected","Rätsel","expected","j","j",1,8021,1,1,""
"428","oa_6","10_unexpected","Rose","unexpected","j","j",1,2486,1,1,""
"429","oa_6","14_unseen","Fahrzeuge",NA,"n","n",1,3835,1,1,""
"430","oa_6","44_unexpected","Vorhang","unexpected","j","j",1,2291,1,1,""
"431","oa_6","20_unseen","Wüste",NA,"n","j",0,1303,1,1,""
"432","oa_6","4_unexpected","Bauch","unexpected","j","j",1,1019,1,1,""
"433","oa_6","13_unseen","Frosch",NA,"n","j",0,6290,1,1,""
"434","oa_6","26_unexpected","Ratte","unexpected","j","j",1,737,1,1,""
"435","oa_6","38_unexpected","Computer","unexpected","j","j",1,899,1,1,""
"436","oa_6","31_expected","Teig","expected","j","j",1,1127,1,1,""
"437","oa_6","47_unexpected","Fensterrahmen","unexpected","j","n",0,7394,1,1,""
"438","oa_6","10_unseen","Zwerge",NA,"n","n",1,7268,1,1,""
"439","oa_6","8_unexpected","Osten","unexpected","j","j",1,3796,1,1,""
"440","oa_6","9_expected","Ziel","expected","j","n",0,7221,1,1,""
"441","oa_6","5_unseen","Kopfgeld",NA,"n","n",1,1286,1,1,""
"442","oa_6","15_unseen","Künstlerin",NA,"n","n",1,2619,1,1,""
"443","oa_6","39_expected","Apotheke","expected","j","j",1,1442,1,1,""
"444","oa_6","35_expected","Nase","expected","j","j",1,2832,1,1,""
"445","oa_6","27_unseen","Bildschirm",NA,"n","n",1,6895,1,1,""
"446","oa_6","7_expected","Schiff","expected","j","j",1,5093,1,1,""
"447","oa_6","26_unseen","Märchen",NA,"n","n",1,9339,1,1,""
"448","oa_6","19_unseen","Bombe",NA,"n","j",0,5536,1,1,""
"449","oa_6","27_expected","Herd","expected","j","j",1,948,1,1,""
"450","oa_6","16_unseen","Antarktis",NA,"n","n",1,1670,1,1,""
"451","oa_6","29_expected","Geheimnis","expected","j","j",1,2707,1,1,""
"452","oa_6","7_unseen","Zeichnung",NA,"n","n",1,5800,1,1,""
"453","oa_6","6_unseen","Gipfel",NA,"n","n",1,6641,1,1,""
"454","oa_6","30_unseen","Toaster",NA,"n","n",1,2345,1,1,""
"455","oa_6","8_unseen","Schutt",NA,"n","n",1,1652,1,1,""
"456","oa_6","36_unexpected","Salon","unexpected","j","j",1,2690,1,1,""
"457","oa_6","11_unseen","Zuneigung",NA,"n","n",1,1655,1,1,""
"458","oa_6","16_unexpected","Bus","unexpected","j","j",1,2261,1,1,""
"459","oa_6","19_expected","Fenster","expected","j","j",1,1843,1,1,""
"460","oa_6","39_unseen","Makler",NA,"n","n",1,1433,1,1,""
"461","oa_6","41_expected","Kühe","expected","j","j",1,3608,1,1,""
"462","oa_6","2_unexpected","Gruppe","unexpected","j","j",1,3792,1,1,""
"463","oa_6","42_unexpected","Decke","unexpected","j","j",1,874,1,1,""
"464","oa_6","21_expected","Wunde","expected","j","j",1,1639,1,1,""
"465","oa_6","37_unseen","Smaragd",NA,"n","n",1,1133,1,1,""
"466","oa_6","45_expected","Ja-Wort","expected","j","j",1,1280,1,1,""
"467","oa_6","28_unseen","Verschluss",NA,"n","n",1,8093,1,1,""
"468","oa_6","21_unseen","Zigaretten",NA,"n","n",1,3204,1,1,""
"469","oa_6","3_unseen","Lippen",NA,"n","n",1,5084,1,1,""
"470","oa_6","36_unseen","Schande",NA,"n","n",1,1258,1,1,""
"471","oa_6","20_unexpected","Ausrüstung","unexpected","j","n",0,2960,1,1,""
"472","oa_6","15_expected","Schlüsseldienst","expected","j","j",1,1370,1,1,""
"473","oa_6","24_unseen","Speisesaal",NA,"n","j",0,9595,1,1,""
"474","oa_6","22_unseen","Pfanne",NA,"n","n",1,2478,1,1,""
"475","oa_6","29_unseen","Materie",NA,"n","n",1,1340,1,1,""
"476","oa_6","18_unseen","Pfadfinder",NA,"n","n",1,5670,1,1,""
"477","oa_6","33_expected","Sonne","expected","j","j",1,1452,1,1,""
"478","oa_6","2_unseen","Technik",NA,"n","n",1,4098,1,1,""
"479","oa_6","48_expected","Wand","expected","j","j",1,1855,1,1,""
"480","oa_6","34_unseen","Hypnose",NA,"n","n",1,3261,1,1,""
"481","oa_7","13_unexpected","Couch","unexpected","j","j",1,2289,3,2,"XXXX"
"482","oa_7","14_unseen","Fahrzeuge",NA,"n","n",1,3326,3,2,"XXXX"
"483","oa_7","5_unexpected","Grundstück","unexpected","j","j",1,2858,3,2,"XXXX"
"484","oa_7","7_unseen","Zeichnung",NA,"n","n",1,3103,3,2,"XXXX"
"485","oa_7","48_unexpected","Dachboden","unexpected","j","j",1,1684,3,2,"XXXX"
"486","oa_7","11_unseen","Zuneigung",NA,"n","n",1,2089,3,2,"XXXX"
"487","oa_7","19_unexpected","Klappe","unexpected","j","n",0,1525,3,2,"XXXX"
"488","oa_7","4_unseen","Unterricht",NA,"n","j",0,1921,3,2,"XXXX"
"489","oa_7","42_expected","Boden","expected","j","j",1,1988,3,2,"XXXX"
"490","oa_7","36_unseen","Schande",NA,"n","n",1,1645,3,2,"XXXX"
"491","oa_7","40_expected","Affen","expected","j","n",0,1147,3,2,"XXXX"
"492","oa_7","6_unseen","Gipfel",NA,"n","n",1,3909,3,2,"XXXX"
"493","oa_7","39_unexpected","Hospital","unexpected","j","j",1,1650,3,2,"XXXX"
"494","oa_7","3_unexpected","Haus","unexpected","j","j",1,816,3,2,"XXXX"
"495","oa_7","30_unseen","Toaster",NA,"n","n",1,3871,3,2,"XXXX"
"496","oa_7","20_expected","Fahrrad","expected","j","j",1,829,3,2,"XXXX"
"497","oa_7","32_unseen","Buchstaben",NA,"n","j",0,1372,3,2,"XXXX"
"498","oa_7","4_expected","Zähne","expected","j","n",0,2421,3,2,"XXXX"
"499","oa_7","5_unseen","Kopfgeld",NA,"n","n",1,1165,3,2,"XXXX"
"500","oa_7","9_unexpected","Menge","unexpected","j","j",1,2046,3,2,"XXXX"
"501","oa_7","8_expected","Berge","expected","j","j",1,780,3,2,"XXXX"
"502","oa_7","15_unseen","Künstlerin",NA,"n","j",0,1437,3,2,"XXXX"
"503","oa_7","6_expected","Tisch","expected","j","j",1,795,3,2,"XXXX"
"504","oa_7","34_expected","Bäckerei","expected","j","j",1,995,3,2,"XXXX"
"505","oa_7","1_unseen","Käsekuchen",NA,"n","n",1,3236,3,2,"XXXX"
"506","oa_7","38_expected","Licht","expected","j","j",1,6067,3,2,"XXXX"
"507","oa_7","23_unseen","Röhre",NA,"n","n",1,2034,3,2,"XXXX"
"508","oa_7","14_expected","Ferien","expected","j","j",1,961,3,2,"XXXX"
"509","oa_7","39_unseen","Makler",NA,"n","j",0,1482,3,2,"XXXX"
"510","oa_7","2_unseen","Technik",NA,"n","j",0,847,3,2,"XXXX"
"511","oa_7","18_expected","Orchester","expected","j","j",1,1221,3,2,"XXXX"
"512","oa_7","37_unseen","Smaragd",NA,"n","j",0,5372,3,2,"XXXX"
"513","oa_7","45_unexpected","Antwort","unexpected","j","j",1,2503,3,2,"XXXX"
"514","oa_7","10_unseen","Zwerge",NA,"n","j",0,987,3,2,"XXXX"
"515","oa_7","17_unseen","Brüder",NA,"n","j",0,1580,3,2,"XXXX"
"516","oa_7","7_unexpected","Wagen","unexpected","j","j",1,1101,3,2,"XXXX"
"517","oa_7","37_unexpected","Waffe","unexpected","j","n",0,2608,3,2,"XXXX"
"518","oa_7","40_unseen","Türke",NA,"n","n",1,1440,3,2,"XXXX"
"519","oa_7","29_unseen","Materie",NA,"n","n",1,4399,3,2,"XXXX"
"520","oa_7","49_expected","Paket","expected","j","j",1,1000,3,2,"XXXX"
"521","oa_7","17_unexpected","Herausforderung","unexpected","j","j",1,1175,3,2,"XXXX"
"522","oa_7","25_unexpected","Wappen","unexpected","j","j",1,4360,3,2,"XXXX"
"523","oa_7","43_unexpected","Gatter","unexpected","j","n",0,1179,3,2,"XXXX"
"524","oa_7","13_unseen","Frosch",NA,"n","n",1,1340,3,2,"XXXX"
"525","oa_7","3_unseen","Lippen",NA,"n","j",0,1375,3,2,"XXXX"
"526","oa_7","35_unexpected","Mund","unexpected","j","j",1,1000,3,2,"XXXX"
"527","oa_7","33_unseen","Weste",NA,"n","n",1,3368,3,2,"XXXX"
"528","oa_7","16_unseen","Antarktis",NA,"n","n",1,4138,3,2,"XXXX"
"529","oa_7","25_unseen","Einzelkind",NA,"n","j",0,1133,3,2,"XXXX"
"530","oa_7","28_unseen","Verschluss",NA,"n","j",0,1072,3,2,"XXXX"
"531","oa_7","31_unexpected","Watte","unexpected","j","n",0,3541,3,2,"XXXX"
"532","oa_7","19_unseen","Bombe",NA,"n","j",0,2064,3,2,"XXXX"
"533","oa_7","2_expected","Auto","expected","j","j",1,861,3,2,"XXXX"
"534","oa_7","12_unseen","Wunsch",NA,"n","j",0,1099,3,2,"XXXX"
"535","oa_7","36_expected","Sauna","expected","j","j",1,927,3,2,"XXXX"
"536","oa_7","16_expected","Schloss","expected","j","j",1,954,3,2,"XXXX"
"537","oa_7","10_expected","Band","expected","j","n",0,5259,3,2,"XXXX"
"538","oa_7","8_unseen","Schutt",NA,"n","n",1,1483,3,2,"XXXX"
"539","oa_7","24_unseen","Speisesaal",NA,"n","n",1,2847,3,2,"XXXX"
"540","oa_7","1_unexpected","Schlafzimmer","unexpected","j","j",1,926,3,2,"XXXX"
"541","oa_7","27_unseen","Bildschirm",NA,"n","j",0,697,3,2,"XXXX"
"542","oa_7","27_unexpected","Platte","unexpected","j","j",1,1405,3,2,"XXXX"
"543","oa_7","28_expected","Briefkasten","expected","j","n",0,2573,3,2,"XXXX"
"544","oa_7","20_unseen","Wüste",NA,"n","j",0,1862,3,2,"XXXX"
"545","oa_7","9_unseen","Sekunde",NA,"n","j",0,844,3,2,"XXXX"
"546","oa_7","24_expected","Wald","expected","j","j",1,755,3,2,"XXXX"
"547","oa_7","35_unseen","Mozart",NA,"n","n",1,996,3,2,"XXXX"
"548","oa_7","18_unseen","Pfadfinder",NA,"n","n",1,3205,3,2,"XXXX"
"549","oa_7","15_unexpected","Untermieterin","unexpected","j","j",1,1269,3,2,"XXXX"
"550","oa_7","30_expected","Polizei","expected","j","j",1,1019,3,2,"XXXX"
"551","oa_7","34_unseen","Hypnose",NA,"n","n",1,1274,3,2,"XXXX"
"552","oa_7","22_expected","Kühlschrank","expected","j","j",1,1894,3,2,"XXXX"
"553","oa_7","22_unseen","Pfanne",NA,"n","j",0,1195,3,2,"XXXX"
"554","oa_7","38_unseen","Felsen",NA,"n","n",1,2915,3,2,"XXXX"
"555","oa_7","21_unexpected","Offizier","unexpected","j","n",0,1063,3,2,"XXXX"
"556","oa_7","31_unseen","Salami",NA,"n","n",1,1180,3,2,"XXXX"
"557","oa_7","26_unseen","Märchen",NA,"n","j",0,773,3,2,"XXXX"
"558","oa_7","47_expected","Tür","expected","j","j",1,942,3,2,"XXXX"
"559","oa_7","41_unexpected","Bock","unexpected","j","n",0,5096,3,2,"XXXX"
"560","oa_7","21_unseen","Zigaretten",NA,"n","n",1,6149,3,2,"XXXX"
"561","oa_8","13_unexpected","Couch","unexpected","j","j",1,1758,2,2,""
"562","oa_8","14_unseen","Fahrzeuge",NA,"n","j",0,3104,2,2,""
"563","oa_8","5_unexpected","Grundstück","unexpected","j","j",1,7356,2,2,""
"564","oa_8","7_unseen","Zeichnung",NA,"n","n",1,2336,2,2,""
"565","oa_8","48_unexpected","Dachboden","unexpected","j","n",0,4563,2,2,""
"566","oa_8","11_unseen","Zuneigung",NA,"n","n",1,5109,2,2,""
"567","oa_8","19_unexpected","Klappe","unexpected","j","n",0,3995,2,2,""
"568","oa_8","4_unseen","Unterricht",NA,"n","j",0,1660,2,2,""
"569","oa_8","42_expected","Boden","expected","j","j",1,2498,2,2,""
"570","oa_8","36_unseen","Schande",NA,"n","n",1,2405,2,2,""
"571","oa_8","40_expected","Affen","expected","j","j",1,1021,2,2,""
"572","oa_8","6_unseen","Gipfel",NA,"n","j",0,8157,2,2,""
"573","oa_8","39_unexpected","Hospital","unexpected","j","j",1,2425,2,2,""
"574","oa_8","3_unexpected","Haus","unexpected","j","j",1,1672,2,2,""
"575","oa_8","30_unseen","Toaster",NA,"n","n",1,1846,2,2,""
"576","oa_8","20_expected","Fahrrad","expected","j","j",1,1372,2,2,""
"577","oa_8","32_unseen","Buchstaben",NA,"n","j",0,2014,2,2,""
"578","oa_8","4_expected","Zähne","expected","j","j",1,1206,2,2,""
"579","oa_8","5_unseen","Kopfgeld",NA,"n","n",1,1637,2,2,""
"580","oa_8","9_unexpected","Menge","unexpected","j","n",0,7940,2,2,""
"581","oa_8","8_expected","Berge","expected","j","j",1,753,2,2,""
"582","oa_8","15_unseen","Künstlerin",NA,"n","n",1,2267,2,2,""
"583","oa_8","6_expected","Tisch","expected","j","j",1,1056,2,2,""
"584","oa_8","34_expected","Bäckerei","expected","j","j",1,1038,2,2,""
"585","oa_8","1_unseen","Käsekuchen",NA,"n","n",1,1371,2,2,""
"586","oa_8","38_expected","Licht","expected","j","j",1,4140,2,2,""
"587","oa_8","23_unseen","Röhre",NA,"n","n",1,2024,2,2,""
"588","oa_8","14_expected","Ferien","expected","j","j",1,1303,2,2,""
"589","oa_8","39_unseen","Makler",NA,"n","n",1,987,2,2,""
"590","oa_8","2_unseen","Technik",NA,"n","n",1,3524,2,2,""
"591","oa_8","18_expected","Orchester","expected","j","j",1,3272,2,2,""
"592","oa_8","37_unseen","Smaragd",NA,"n","n",1,1149,2,2,""
"593","oa_8","45_unexpected","Antwort","unexpected","j","n",0,3039,2,2,""
"594","oa_8","10_unseen","Zwerge",NA,"n","n",1,5078,2,2,""
"595","oa_8","17_unseen","Brüder",NA,"n","n",1,2741,2,2,""
"596","oa_8","7_unexpected","Wagen","unexpected","j","j",1,1040,2,2,""
"597","oa_8","37_unexpected","Waffe","unexpected","j","n",0,9102,2,2,""
"598","oa_8","40_unseen","Türke",NA,"n","n",1,1101,2,2,""
"599","oa_8","29_unseen","Materie",NA,"n","n",1,1224,2,2,""
"600","oa_8","49_expected","Paket","expected","j","j",1,903,2,2,""
"601","oa_8","17_unexpected","Herausforderung","unexpected","j","n",0,1090,2,2,""
"602","oa_8","25_unexpected","Wappen","unexpected","j","n",0,1311,2,2,""
"603","oa_8","43_unexpected","Gatter","unexpected","j","n",0,2219,2,2,""
"604","oa_8","13_unseen","Frosch",NA,"n","n",1,1946,2,2,""
"605","oa_8","3_unseen","Lippen",NA,"n","j",0,3973,2,2,""
"606","oa_8","35_unexpected","Mund","unexpected","j","j",1,2487,2,2,""
"607","oa_8","33_unseen","Weste",NA,"n","n",1,1220,2,2,""
"608","oa_8","16_unseen","Antarktis",NA,"n","n",1,2547,2,2,""
"609","oa_8","25_unseen","Einzelkind",NA,"n","n",1,957,2,2,""
"610","oa_8","28_unseen","Verschluss",NA,"n","n",1,3727,2,2,""
"611","oa_8","31_unexpected","Watte","unexpected","j","j",1,1307,2,2,""
"612","oa_8","19_unseen","Bombe",NA,"n","n",1,1263,2,2,""
"613","oa_8","2_expected","Auto","expected","j","j",1,1061,2,2,""
"614","oa_8","12_unseen","Wunsch",NA,"n","j",0,2147,2,2,""
"615","oa_8","36_expected","Sauna","expected","j","n",0,2837,2,2,""
"616","oa_8","16_expected","Schloss","expected","j","j",1,4195,2,2,""
"617","oa_8","10_expected","Band","expected","j","n",0,2165,2,2,""
"618","oa_8","8_unseen","Schutt",NA,"n","n",1,1990,2,2,""
"619","oa_8","24_unseen","Speisesaal",NA,"n","j",0,2319,2,2,""
"620","oa_8","1_unexpected","Schlafzimmer","unexpected","j","j",1,883,2,2,""
"621","oa_8","27_unseen","Bildschirm",NA,"n","n",1,7879,2,2,""
"622","oa_8","27_unexpected","Platte","unexpected","j","n",0,4806,2,2,""
"623","oa_8","28_expected","Briefkasten","expected","j","n",0,1271,2,2,""
"624","oa_8","20_unseen","Wüste",NA,"n","n",1,6076,2,2,""
"625","oa_8","9_unseen","Sekunde",NA,"n","n",1,2259,2,2,""
"626","oa_8","24_expected","Wald","expected","j","j",1,857,2,2,""
"627","oa_8","35_unseen","Mozart",NA,"n","n",1,4471,2,2,""
"628","oa_8","18_unseen","Pfadfinder",NA,"n","n",1,1677,2,2,""
"629","oa_8","15_unexpected","Untermieterin","unexpected","j","j",1,1345,2,2,""
"630","oa_8","30_expected","Polizei","expected","j","j",1,1092,2,2,""
"631","oa_8","34_unseen","Hypnose",NA,"n","n",1,1456,2,2,""
"632","oa_8","22_expected","Kühlschrank","expected","j","j",1,782,2,2,""
"633","oa_8","22_unseen","Pfanne",NA,"n","j",0,5303,2,2,""
"634","oa_8","38_unseen","Felsen",NA,"n","n",1,1220,2,2,""
"635","oa_8","21_unexpected","Offizier","unexpected","j","j",1,5467,2,2,""
"636","oa_8","31_unseen","Salami",NA,"n","n",1,1818,2,2,""
"637","oa_8","26_unseen","Märchen",NA,"n","j",0,7257,2,2,""
"638","oa_8","47_expected","Tür","expected","j","n",0,6257,2,2,""
"639","oa_8","41_unexpected","Bock","unexpected","j","n",0,4657,2,2,""
"640","oa_8","21_unseen","Zigaretten",NA,"n","n",1,1192,2,2,""
"641","oa_9","13_unexpected","Couch","unexpected","j","j",1,1977,4,2,""
"642","oa_9","14_unseen","Fahrzeuge",NA,"n","j",0,1099,4,2,""
"643","oa_9","5_unexpected","Grundstück","unexpected","j","j",1,879,4,2,""
"644","oa_9","7_unseen","Zeichnung",NA,"n","n",1,1748,4,2,""
"645","oa_9","48_unexpected","Dachboden","unexpected","j","n",0,1742,4,2,""
"646","oa_9","11_unseen","Zuneigung",NA,"n","n",1,1448,4,2,""
"647","oa_9","19_unexpected","Klappe","unexpected","j","n",0,2142,4,2,""
"648","oa_9","4_unseen","Unterricht",NA,"n","j",0,1833,4,2,""
"649","oa_9","42_expected","Boden","expected","j","j",1,1856,4,2,""
"650","oa_9","36_unseen","Schande",NA,"n","n",1,1309,4,2,""
"651","oa_9","40_expected","Affen","expected","j","j",1,1193,4,2,""
"652","oa_9","6_unseen","Gipfel",NA,"n","n",1,2969,4,2,""
"653","oa_9","39_unexpected","Hospital","unexpected","j","j",1,1395,4,2,""
"654","oa_9","3_unexpected","Haus","unexpected","j","j",1,827,4,2,""
"655","oa_9","30_unseen","Toaster",NA,"n","n",1,1258,4,2,""
"656","oa_9","20_expected","Fahrrad","expected","j","j",1,1240,4,2,""
"657","oa_9","32_unseen","Buchstaben",NA,"n","n",1,1903,4,2,""
"658","oa_9","4_expected","Zähne","expected","j","n",0,1291,4,2,""
"659","oa_9","5_unseen","Kopfgeld",NA,"n","n",1,3127,4,2,""
"660","oa_9","9_unexpected","Menge","unexpected","j","n",0,2475,4,2,""
"661","oa_9","8_expected","Berge","expected","j","j",1,1457,4,2,""
"662","oa_9","15_unseen","Künstlerin",NA,"n","j",0,926,4,2,""
"663","oa_9","6_expected","Tisch","expected","j","j",1,1274,4,2,""
"664","oa_9","34_expected","Bäckerei","expected","j","j",1,1031,4,2,""
